,PC1_pca,PC2_pca
1244,-1.2924241385447388,-0.16275614080027678
1245,-1.1812187204839961,-0.3473300603623386
1246,-1.1830668578828076,-0.26931517091877466
1247,-1.3511785642482936,-0.6514310772883467
1248,-0.989136974769259,-0.5474822599518324
1249,-0.6986148617620282,-0.38311997073850174
1250,-1.2101365179328851,-0.5613430954906115
1251,-1.4198458072896698,-0.503154535823811
1252,-1.3827786330279548,-0.5567689074697569
1253,-1.0334896341798783,-0.45189156057111435
1254,-1.417917133714354,-0.5130975530675222
1255,-1.268136486551282,-0.17966545270268583
1256,-1.241593313073081,-0.590398100998249
1257,-1.4301576663470024,-0.5329509306040088
1258,-1.2906677192086546,-0.17615828008740606
1259,-1.3968787640365041,-0.6109783013816621
1260,-0.8808257182908805,-0.5671085282435063
1261,-1.0134950347476053,-0.6640803860492053
1262,-1.0725615994098265,-0.6192113483751224
1263,-0.5344029069171634,-0.5252350470113832
1264,-1.1654670158473417,-0.17476370756409432
1265,-1.1434185565633987,-0.18659618163592068
1266,-0.14366978987063203,-0.07554333910662751
1267,-0.7936660994213878,0.1287119548014516
1268,-1.1470880231106289,-0.12504133568102196
1269,-1.131150589170729,0.16168149016625205
1270,-0.07317540076258652,-0.13387955213362718
1271,-1.0102829441540095,-0.08604536371476079
1272,-1.148181905859342,-0.06019322845111431
1273,0.40094127270842167,-0.1219784686653107
1274,-0.4085477476688159,0.03892667407732556
1275,-0.956515306809152,0.09169768764666454
1276,-1.1065019026837268,-0.12287334681721972
1277,0.9401213402503695,-0.0571769829963897
1278,-1.290114823742152,-0.22381888936731617
1279,-1.065339495167437,-0.12769337942049028
1280,-1.2014615072131707,-0.2704667665046106
1281,1.6664392555905707,0.006767847563587451
1282,-1.3295019973395679,-0.2104632953915427
1283,0.21227202702320938,-0.19382150512659796
1284,-0.26594453909382776,-0.1469261486118676
1285,1.8310581718260976,-0.25514954909475973
1286,-1.2862023232118607,-0.0870683340794747
1287,-1.0861785409897156,-0.30289244282035277
1288,-0.493345473323189,-0.07262274309350829
1289,-0.548226260887646,-0.07651494352984764
1290,-0.24834693144535266,-0.08613962749318137
1291,-0.9789395685351813,-0.13382156955857574
1292,0.10611627313776732,-0.04410537867230982
1293,-0.8473262998373614,-0.2768225424205394
1294,-0.26171855903971475,0.006523350502452645
1295,-1.2833447941144993,-0.06499874016897571
1296,-0.8946480178776398,-0.03923269450928346
1297,-0.9757718667043546,0.037841489098635356
1298,-1.2499008533760965,-0.2445000448304721
1299,-0.5998930343605817,-0.22004782497997571
1300,0.7013213775632129,-0.13100164290020763
1301,-1.1369105243514233,0.0010780216895842256
1302,-0.3268466345031408,0.034673005413517026
1303,-1.0425317156512504,0.059024814469222676
1304,-1.3264943597267524,-0.15746969909256534
1305,-0.13442247652227224,-1.2495938057941173e-05
1306,-0.4985784215267704,0.04689143378285169
1307,-1.1003820523757983,-0.10608822385364151
1308,-0.2992094157915881,-0.02721546093855382
1309,-0.8574238632847412,-0.2526868244669118
1310,-1.0657599281728696,0.19036226631261804
1311,0.48518238021612625,-0.0019948884502769453
1312,-0.13367370517301636,0.0385370785798415
1313,-1.3743464273580324,-0.27532234971959585
1314,1.1965950169074235,-0.06682989892241048
1315,-1.385951481745222,-0.2593928139087364
1316,-0.6801956612047153,0.10534154417744608
1317,-1.1495317960954505,-0.13882250502153184
1318,-1.0635337382469012,-0.09031151841656919
1319,-0.6240277522265807,0.10341061176758831
1320,-1.2765542499194955,-0.056718375097324296
1321,-0.16007401530836557,0.02124116793839063
1322,-0.8953331788143805,-0.13891816795437054
1323,-1.073480262013263,0.06789760553231401
1324,-1.2492908634778712,-0.14165370890894147
1325,-1.1478503308422365,0.07975048706599469
1326,-1.3441777851114236,-0.2367835916210806
1327,-1.1942042486443505,-0.14296037291997385
1328,-1.3031857465868664,-0.0596252080014564
1329,-1.2153164183247602,-0.12397557275862175
1330,-1.1518863839242208,-0.06099053466294383
1331,-1.2683363379213028,-0.21334159975997016
1332,0.07102479889713953,0.04983843782403241
1333,-0.3610634394457101,-0.07906467644408696
1334,18.65262589384346,-1.0299115902224623
1335,-0.023612018948460444,-0.1585690995948565
1336,-1.1883744440652788,0.10888611609327216
1337,-1.178226245407229,-0.08085135133475538
1338,-0.2062819232905287,-0.06352524329162385
1339,-0.5532599276869814,0.02291143697126743
1340,-1.1609461199747235,-0.113255664040757
1341,-1.0947509300831189,-0.09057257825343881
1342,-1.2044447320564802,-0.13167856182799503
1343,-0.47785763153201066,-0.014028058799454807
1344,-1.300230463025511,-0.14150398316992277
1345,4.2833732167703085,-0.19895662014519552
1346,-1.3792329974632596,-0.17254598966370838
1347,-0.9446449179640223,-0.012494503203230974
1348,-1.1145934320778328,-0.15169291396717965
1349,-1.1545236607358573,-0.1430773985532204
1350,-1.3109795232399957,-0.27843534757949934
1351,-0.97572548849573,-0.010874319562906984
1352,-1.3559260996620068,-0.3676402331460435
1353,-1.2909233942635994,-0.0752885524373841
1354,-1.183267893330924,-0.101660403706921
1355,-1.2760856078370162,-0.09214161605795017
1356,-1.0133703713566247,-0.10353185151829418
1357,2.125262770887726,-1.781710986699923
1358,-1.3703765680023237,-1.4595964855504469
1359,-1.315877192578215,-1.082632832317907
1360,-1.4369166912537872,-1.5058316369617162
1361,-1.4525663521678611,-1.5976733061576933
1362,-0.9580946779346531,-1.431721107509454
1363,-1.0264817317477697,-1.3916761130463033
1364,-1.3722321072239985,-1.1739139118194502
1365,-1.1226555137884144,-1.3471510600777423
1366,-1.4843998702868855,-1.3445348794972518
1367,-1.388981286875343,-1.4376422223351204
1368,-0.4220962089052779,-1.2700862694474773
1369,-1.4532655602064215,-1.5742026708740708
1370,-1.3715469228205797,-1.3717951229347642
1371,-1.3974218383397345,-1.4668216800183043
1372,-1.3477124255871535,-1.4305046175324374
1373,-1.441677090458287,-1.4193419780035128
1374,-1.2351023019599234,-1.3778237563548392
1375,0.6415588426055724,-1.4872752430067229
1376,-1.4527161485891362,-1.3248940366570483
1377,-1.4180561969435805,-1.3444617442263629
1378,-0.9831699019283989,-1.3389720418688063
1379,-1.4289036728214324,-1.4483092719679334
1380,-1.4222433101675203,-1.364444083008073
1381,-1.4575084442171522,-1.4524103840821798
1382,-1.512449511272733,-1.480522164354948
1383,-1.2928007706797187,-1.3563555166633638
1384,-1.5134670606759688,-1.4862832332168283
1385,-1.490556710102547,-1.426899447868552
1386,-1.3315939981120215,-1.5168429531632281
1387,-1.4961136711892138,-1.3875746926928185
1388,-1.4135347719737275,-1.4461975679574328
1389,-1.4896314663306411,-1.556181354154707
1390,1.070415363319183,-1.3905077457362438
1391,-1.435674735505377,-1.497845870100516
1392,-1.371613294414855,-1.5298058185151275
1393,-1.4247929750145647,-1.336163872905395
1394,-1.5077901740954078,-1.4486850043163177
1395,-1.1754308800690727,-1.3348431692068932
1396,-1.031174165099861,-1.4662690427241412
1397,-1.4286727215887152,-1.4565241224604226
1398,-1.4176493336709168,-1.501019386349067
1399,-1.3444954837525696,-1.3801570840427617
1400,-1.471342505532798,-1.4150919196894367
1401,-1.33582229223161,-1.5402326971591376
1402,-1.4568631032221908,-1.4695610487592368
1403,-1.5141457637470859,-1.4508279448287589
1404,-1.4640683171523903,-1.4928352145033834
1405,-1.342561326263346,-1.3714771809193755
1406,-1.521838085078752,-1.460090345076545
1407,-1.2283542461045096,-1.470129784400939
1408,-1.4064628750895571,-1.5796546807997478
1409,-1.1105668242750852,-1.3820099592941633
1410,-1.5019682214324737,-1.5611549333292578
1411,-1.505714392735584,-1.3867097279675478
1412,-1.469585709060562,-1.4901501623079472
1413,0.5682630726314378,-1.433935981934324
1414,-1.4635968367043315,-1.3705370956680882
1415,-1.3737953013805162,-1.5429024765697046
1416,-1.4671241275531908,-1.4636403130517048
1417,-1.5020990591722618,-1.4463066746738962
1418,-1.4320926441927972,-1.43683481299831
1419,-1.4566590399583557,-1.4902619365536611
1420,-1.486267541559837,-1.5388405346334457
1421,-1.3252771232105183,-1.4615185652443554
1422,-0.4050536771855722,-1.4365372502296727
1423,-1.4170525070897728,-1.5253947473409641
1424,20.321840376981235,-1.7249186790505564
1425,-1.4996165948054503,-1.6149080036959955
1426,-1.481690579540735,-1.4292609994302377
1427,-1.2321335664950261,-1.3374736283026685
1428,-0.663796477167921,-1.3868447091176164
1429,-1.2986666076227031,-1.3789734662649735
1430,-1.568664472672189,-1.560412327458227
1431,-1.1106866886295867,-1.3262808856877768
1432,-1.5205102979372096,-1.5286824327899067
1433,-1.43448866905216,-1.559905172633902
1434,-1.3590762062016095,-1.4903697704554475
1435,-1.508434276043056,-1.5336923180765047
1436,-1.4889096967125974,-1.4084382698291071
1437,-1.5214539176114537,-1.5742130713820843
1438,-1.033140440404462,-1.3731447161917592
1439,-1.2104625990296145,-1.3843774156301691
1440,-1.4153492986276661,-1.4308369629916238
1441,-1.0082587689383784,-1.2603371880118133
1442,-1.4971351560891841,-1.4541964491589374
1443,-1.3720904248392551,-1.325298806092476
1444,-1.5131399741116063,-1.5497663847479952
1445,-1.5305382495037227,-1.540558664454436
1446,-1.497968005831967,-1.4887832642604693
1447,-1.3918627747846735,-1.417844065640566
1448,-1.4861285532615607,-1.4409998394616523
1449,-1.4924569980081965,-1.4537759288288845
1450,-1.4406451481494689,-1.4287306466148522
1451,-1.4755582704114323,-1.3765401667303703
1452,-1.5353890346957042,-1.352721550989954
1453,-1.513902414562737,-1.4751827140774505
1454,-1.4662903341515918,-1.376112185180734
1455,-1.4167460119933288,-1.4623941305220207
1456,-1.568530469486599,-1.563507130440057
1457,-1.4821007044622547,-1.5277338615518263
1458,-1.520826349495495,-1.4443147090479478
1459,-0.6028835924466279,-1.3564258573624448
1460,-1.5263669680384178,-1.5196240274822785
1461,-1.3232739661069535,-1.3164056451741342
1462,-1.443197786518447,-1.619316902205157
1463,-0.5596837076791512,-2.8985692383184176
1464,-1.4801564536523737,-2.5747134614124825
1465,-1.4187474049092537,-2.958440609737607
1466,-0.01520505390162253,-2.973167519390685
1467,-1.3181047840711388,-2.7422152722317015
1468,-1.3333170154273553,-2.6231876252247353
1469,-1.4757249005877744,-2.83611295912039
1470,6.368087197577096,-3.4522497111390407
1471,-1.0527596621755464,-2.6333506081323774
1472,-1.3835020037594117,-2.615338495746588
1473,-1.3627467454074078,-2.665715607740498
1474,-1.3070557187665932,-2.648099573416076
1475,-1.3617020411343832,-2.7365480276829803
1476,-1.1680526992611744,-2.6477994792904944
1477,-0.5613607152427665,-2.6789271433439934
1478,-1.3948053499585342,-2.9286959828164507
1479,-1.5035872131644283,-2.9523116663433546
1480,-1.1291685971711924,-2.7600689215393124
1481,-1.3295104510301434,-3.0618816124517956
1482,-1.4456188845928395,-2.6342786500680493
1483,-1.6144076794288587,-2.9434607337871457
1484,-1.4706919596632462,-2.8631912633496315
1485,-1.3152973691707965,-3.005256489756097
1486,-1.5270938353646566,-2.978819590361459
1487,-1.4108522540651653,-2.95749056263323
1488,-1.4213059337118814,-3.004427663646573
1489,-1.3077201741068312,-3.052394231268186
1490,-1.408680635125209,-2.9915847529649455
1491,0.3267987088294326,-3.1921496989021714
1492,-1.4417107147037134,-2.6836959877776434
1493,-1.4429499425921646,-2.8738909583030248
1494,-1.608039834709971,-2.849508822316754
1495,-1.6161499086513391,-2.822943511137761
1496,-0.8631976661201988,-2.918486442973446
1497,-1.5429245488603107,-2.7741574887877327
1498,-1.4201061074847734,-2.5441266535165883
1499,-1.3896776096969512,-2.6033081061882912
1500,-0.7700769045359237,-3.1144700048834784
1501,-1.5529638747186891,-2.7921934718763395
1502,-1.580284090604897,-2.7787519710436728
1503,-1.211043796153459,-2.6185175241110423
1504,-1.3309248177155508,-2.7793359986079667
1505,-0.7064404823802228,-2.7285778489756822
1506,-1.384128294966672,-2.633898220997491
1507,-1.4909976706207364,-2.658932782147785
1508,-1.1456680521881744,-2.5753468758429627
1509,-0.7499241709714455,-2.808659747839209
1510,-1.283628733846227,-2.7204792146566183
1511,-1.4469654614340688,-2.8259103805246406
1512,-1.3003953343943124,-2.699289151955288
1513,-1.2287801230430753,-2.590384350191808
1514,-1.4774080486521863,-2.6209699058958273
1515,-1.3324557060212956,-2.917994582651888
1516,-1.3241473127071646,-2.5657043196978875
1517,-1.496155058927204,-2.581695521095058
1518,-1.4982994815532613,-2.61076842957388
1519,-1.471384534658154,-2.9358396471129615
1520,7.542365055356457,-3.4638590936382467
1521,-1.3710353027838151,-2.585936761496187
1522,-1.2745456546564,-2.6562085961779767
1523,-1.3817703726791302,-2.9521744415812456
1524,-0.8988712327376991,-2.7507068892890754
1525,-1.4139064137500013,-2.5511306986683606
1526,-1.5317522069594773,-2.546737331185112
1527,-1.491585919071952,-2.9529141464766613
1528,-1.4894418149270854,-2.9442361050657877
1529,-1.5120781656450453,-2.9996063027515234
1530,-1.6130175716521795,-2.8523009146857343
1531,0.43805410574290937,-2.326651938526989
1532,-1.51595267879357,-2.670738307677608
1533,-1.3032004318457269,-2.970303541226813
1534,-1.3062952589858408,-2.827269474372014
1535,-1.5134310780139106,-2.5350538019557405
1536,-1.3402862747062307,-2.5452073062169736
1537,-1.5312688053221895,-2.8743119068537117
1538,-1.4585473426641042,-2.5511534171515082
1539,-1.37588339338642,-2.6437213164127655
1540,-1.3092753064647515,-3.022607454404052
1541,-1.5549051166142547,-2.97917091382202
1542,-0.6209268808760143,-2.1841670732843763
1543,-1.4116820408924815,-2.688272821849256
1544,-0.972620808632163,-2.7834358685791596
1545,-1.414094519884177,-2.6396100461007186
1546,-1.513001804859528,-2.582426772397942
1547,-1.5462383912934992,-2.500339638271991
1548,-1.326153481380818,-2.6197656243668863
1549,-1.5372034484803088,-2.9016127096292954
1550,-1.5119857535801444,-2.618858040990227
1551,-1.4758600294017175,-2.4970556466845464
1552,-1.2946432517912911,-1.6323906843421252
1553,-1.2711719659695127,-1.5249539024631529
1554,-1.3504095753730632,-1.870538892095777
1555,-1.30098492240628,-1.7105636702617253
1556,-1.1770179108726453,-1.735934624136417
1557,-1.2339466066203264,-1.761742837981024
1558,-1.2180783857206816,-1.5216695619149927
1559,-1.184719208119692,-1.7663035130415434
1560,-1.361727508803369,-1.5813070575791808
1561,-1.0680323250793884,-1.6310842907397118
1562,-1.2935072978028848,-1.7905036059263306
1563,-1.2705063343892227,-1.5993513617415158
1564,-0.5289963458750088,-1.94364465744121
1565,-1.223493898618492,-1.8443112972988602
1566,-1.2995064797872384,-1.9306512609627469
1567,2.630971067004299,-2.230526899219669
1568,-1.227249650218949,-1.8273622287869469
1569,-1.1623120515562455,-1.6822495235196042
1570,-1.214236494745085,-1.732584071751208
1571,-1.167241563788307,-1.615786161618566
1572,-0.805626264585074,-1.800645209129858
1573,-1.4018508748411878,-2.0043115591689302
1574,-0.7757512756931956,-1.9173257627609044
1575,-1.2192793807214974,-1.7343590723711948
1576,-1.2317049911476525,-1.9334119059450725
1577,-1.3308557375562495,-1.5303239991470705
1578,-1.2658766896019014,-1.6840099545049296
1579,-1.29456327462024,-1.7119519753926709
1580,-1.380697574221098,-1.9950682013536485
1581,-1.1013763990996839,-1.738997400370246
1582,-1.3110395999727755,-2.0445183469574877
1583,-1.402810666472038,-1.710671662020988
1584,-1.0382544885235336,-1.926155669763488
1585,-1.1658041393608944,-1.707601841660875
1586,8.610397510625972,-2.314914039154386
1587,-1.4227946916351895,-1.7267227196724637
1588,-1.3031033152402283,-1.7369149995313657
1589,-1.2903047875221043,-1.8037318743571813
1590,0.012977142194215734,-1.9495004629375094
1591,-1.326430715365383,-1.9657453167721142
1592,-1.1914532615859699,-1.647183381185559
1593,-1.230450645873372,-1.7757820671629827
1594,-1.0748775079636028,-1.7465513700906017
1595,-1.3247223311726346,-1.7458483554640865
1596,-1.285603928808495,-1.7607469935913649
1597,-1.2121559665470893,-1.6874009549929259
1598,-0.5527728818908207,-1.7284702446492297
1599,-1.0341603910404875,-2.0218166864602174
1600,-1.1450210042487254,-2.1287635685729196
1601,-1.3647717650205762,-1.749208366518517
1602,-1.169645421948256,-1.9934818907458065
1603,-1.3610626440255553,-1.9072618170731341
1604,-1.321004426512314,-1.8029322712283657
1605,-1.3641895727977935,-1.9461999104453487
1606,-1.2392938854849826,-1.7545425728333757
1607,-1.3366982796851234,-1.9304552892077738
1608,-1.184931973452637,-1.7551607454083886
1609,-1.31114878431556,-1.8061982040337723
1610,-1.3208067612526064,-1.7879827384763278
1611,-1.2454454427348265,-1.8858532428935477
1612,-1.3808795381037084,-1.7811611007168748
1613,-1.411932746489661,-1.911306887090738
1614,0.2276666702323427,-1.922457480237258
1615,-1.299846241336244,-1.8803333208352315
1616,-1.255036913525887,-1.6430952962766028
1617,-1.206340441474778,-1.7366188414443735
1618,-1.43271461543985,-1.7362696283420906
1619,-1.411997297133219,-1.8605337556411723
1620,-1.2433981937411438,-1.6123516423972404
1621,-1.505576921071441,-1.9606186640093404
1622,2.7599651805085834,-2.160048615479561
1623,-1.305373657743217,-1.7572512412608814
1624,-1.2610853637832087,-1.555002896419797
1625,-1.3180813220351195,-1.9423830997132971
1626,-1.2705172967195104,-1.6718052341040681
1627,-1.1810397155931383,-1.9119030751859336
1628,-1.3327768190732145,-1.7540745323513809
1629,-1.1289144038758856,-1.905007396124783
1630,-1.2759902104385232,-1.552932360811662
1631,-1.16662002833954,-1.7807269475861711
1632,-1.2410510348936237,-1.7480138588634888
1633,-1.2653612591481491,-2.0160590266946783
1634,-1.3476824780915417,-2.028687442798206
1635,-1.3739408232765642,-1.9705626750218845
1636,-0.8381684615717935,-1.6541973291103866
1637,-1.305223636970225,-1.7082324359459728
1638,-1.418026369869362,-1.965540987715381
1639,-1.297468072641428,-1.6483143839406953
1640,-0.3153654352172524,-1.7074729384515939
1641,-1.0426881319735748,-1.770923602220168
1642,-1.2741417224397253,-1.5821573102205915
1643,-1.3230555128439658,-1.8262087827829634
1644,-1.2986408466136525,-1.6601841475675891
1645,-1.2665867407835845,-1.6133234221751105
1646,-0.5808919433740228,-1.8801463264247347
1647,-0.986420660619254,-1.87091813400514
1648,-1.3229631741391146,-1.666937557897697
1649,-0.9963231735479681,-1.7100768534983568
1650,-1.2650818308838592,-1.7836945681798457
1651,-1.1378697343348132,-1.7425573949633824
1652,-0.958708027058692,-1.9592932673270076
1653,-1.2530871756985336,-1.8859096765454404
1654,-1.1200844051658478,-1.7146313658322199
1655,-1.2599371832341142,-1.711999613796392
1656,-0.3756104000448984,-1.6225062737599445
1657,-0.23095593168447942,-1.7995348161397458
1658,-1.4542578654759872,-1.7675046975607032
1659,-1.4032670749623744,-1.9848024398513038
1660,-1.2695963631824283,-1.6864939380909352
1661,-0.2641963835177506,-1.7347732658339545
1662,-1.3094418074702705,-1.725715154766587
1663,-1.3614325084750158,-1.9448034743123148
1664,-1.2200996663260466,-1.5694539480774932
1665,-0.9759995928382614,-1.6703698555870279
1666,-0.6793597176543632,-1.7726177207175833
1667,-0.7508917872449561,-1.8170674025533038
1668,-1.0205265280167037,-1.6550135644288926
1669,0.23102226712232476,-1.8181695751297926
1670,-1.501007388006772,-2.0161612168790164
1671,-1.2873194553762104,-1.8363363046255576
1672,-1.2943004801233633,-1.771385344224
1673,-1.1143180976164633,-1.8288249728586503
1674,-1.2683038520633645,-1.780074523161967
1675,-1.355659872398645,-1.965006584408335
1676,-1.2746610944526353,-1.8877272137485321
1677,-1.508430366402456,-1.9902937141299826
1678,-1.371004436411075,-2.046013855473972
1679,-1.3228408890362424,-1.7519360049384851
1680,-1.3700325586103013,-1.7923324242884593
1681,-0.8533340298559118,-1.849959870287152
1682,-1.2366120017403621,-1.8415398870285613
1683,3.6944382544631162,-2.123188888149232
1684,-1.240543622957396,-1.5593557977525907
1685,-1.3465835189480977,-1.7989524729213708
1686,-1.4433946551352508,-1.7403252759922476
1687,-1.404029199755876,-2.011565968724426
1688,-1.3155935375565628,-1.8778749873098675
1689,-1.1219563634592369,-1.6463372144566941
1690,-1.2525294027107559,-1.7321209508859094
1691,-1.397856687606693,-2.001724597899892
1692,-1.4035159820961902,-1.9361578153015646
1693,-1.3805330152606,-1.7584949830774466
1694,-1.379261785829424,-1.733309745896262
1695,-1.1565730728858274,-1.5587294590065663
1696,-1.321795161582515,-1.7850031583897448
1697,-1.37141582581514,-2.03447998764256
1698,-1.389931660983065,-1.875256634526168
1699,-1.4033912606263472,-2.031741975102741
1700,-1.3221044944845624,-1.8980542347678973
1701,-1.376174133815121,-1.9829379430251513
1702,-1.3804971618027648,-1.7861493356839853
1703,-1.433570260203231,-2.067794488410346
1704,-1.209856066208816,-1.7245095077718595
1705,-1.2910860317046005,-1.6684078469506625
1706,-0.8104529295081521,-1.713963359510146
1707,-1.2717407218343195,-1.636367486230376
1708,-1.2106976433246652,-1.774761103959855
1709,-1.2714012067071523,-1.6751371534736297
1710,-1.3981231036856219,-1.8985046415838833
1711,-0.41776898459495726,-1.8517080555496943
1712,-1.3453027102929658,-1.9512554132253743
1713,-0.9040114553450412,-1.647370468213698
1714,-1.2350155641909624,-1.7401818673365006
1715,-1.3963464056843298,-1.9863519793325946
1716,-1.283720215232574,-1.8526113774146367
1717,-1.3948887416069986,-2.0667783984130534
1718,-1.327898047866356,-1.805739083020982
1719,-1.0215700958563019,-1.7626805797367933
1720,-1.2701200591110542,-1.6699462649943146
1721,-1.1724945120324788,-1.513473386764787
1722,-1.1410167451897035,-1.6221287110137792
1723,-1.2367236329303752,-1.5383833254931083
1724,-0.4351148226253593,-1.7632051779119973
1725,-1.3730047526752471,-1.6569373765786148
1726,-1.3644041620593375,-1.919465441645222
1727,-1.2231638072580397,-1.6144762322484585
1728,-1.3248730997927871,-1.7172966932646125
1729,-1.327475191416484,-1.6473858120849103
1730,-1.3080607421827135,-1.7559277758344605
1731,-0.5308630254567754,-1.983689839503061
1732,-1.169166462858217,-1.9310823293752413
1733,-1.2227861291268356,-2.0188997839525777
1734,-1.4047487636263307,-1.9244727088137321
1735,-1.406657326422399,-2.0294066487808617
1736,-1.2287976854225793,-1.7469883854281252
1737,-1.2808850883495189,-1.5553239729655055
1738,-1.3844441797756057,-1.9204412171821392
1739,-1.392179403192633,-1.928598482500439
1740,-1.2066068195776232,-1.845764580152572
1741,-1.3138748877736863,-1.8880759090629475
1742,-1.335325475461493,-1.7158802266826942
1743,-1.3653603772463285,-1.9554717938417312
1744,-1.2520389723433107,-1.9230069075455503
1745,-1.2513959128914716,-1.7695016279811309
1746,-1.2153060606835795,-1.6441688397783862
1747,-1.2163902422133634,-1.71868152124593
1748,-1.2627549077550262,-1.6740135102889042
1749,-0.6098885429659272,1.4117969851591277
1750,-0.6579074702855666,1.3867474952565457
1751,0.051594134165166554,1.7354092848993223
1752,12.378294614476674,0.5857285820713133
1753,-0.5692141230059802,1.3721117776322778
1754,2.130530849357353,1.1857786354317317
1755,3.851586120985293,1.2941772487012173
1756,1.1730913436165906,1.1384418546752966
1757,-0.982537793542526,1.6104073391376679
1758,-0.27075149342970883,1.6358795582865227
1759,-0.8088339152859355,1.816693865157222
1760,10.885411257612292,0.8698376240161207
1761,-0.8741852543494285,1.592290469481992
1762,0.9282431184181561,1.3654362618701816
1763,6.34487221032075,0.9896451515699316
1764,0.676708253987699,1.652385165944726
1765,-0.6832182743148073,1.667695787032767
1766,-0.7740866624221999,1.8731465365466307
1767,-0.7722652809312827,1.5321452193363072
1768,21.30813366087674,-0.1774806749960293
1769,-0.37445327563840947,1.494311466797741
1770,5.59571325620615,0.976205255477391
1771,1.1059049245692127,1.237618751120383
1772,-0.28289090318685683,1.6445104015903023
1773,-0.588606392298354,1.4794471629393364
1774,-0.6012779340789732,1.4076628274626597
1775,7.191543153659693,1.1708498337790598
1776,3.2264514741151604,1.4813835204538637
1777,-0.48538098980397865,1.3955254078029733
1778,1.870182817266825,1.6362732623782648
1779,7.467908977752873,1.0638409585474458
1780,8.446733880438716,0.7158025569571439
1781,2.064760802380625,1.419209171671514
1782,-0.8199674833923765,1.5121044168069542
1783,0.6816666470765204,1.6275295973587536
1784,-1.052015377409281,1.324941923302018
1785,-0.39128708257121625,1.691584931753545
1786,1.6124634483088423,1.6121159679959414
1787,0.4542646694702879,1.6620126005421516
1788,-1.1040304857627536,1.256701458924231
1789,0.033723845589506,1.3695838278398784
1790,-0.8654199522176904,1.6918099239734568
1791,-0.5181714081717171,1.3453986983292474
1792,-0.7095867151627858,1.3885145767290883
1793,-1.3178313710595437,-1.578202194601383
1794,-0.9943042682068438,-1.2648391031873465
1795,-1.2368715470255103,-1.6669715248503738
1796,-0.635908929926917,-1.4578184981662436
1797,-0.0372419548242086,-1.6193161772760427
1798,-1.3995999108947619,-1.4654892629650726
1799,-0.4933629316018183,-1.7551087371892042
1800,1.0541167401394085,-1.385529905042173
1801,-1.2485963473331263,-1.5936175951194809
1802,-0.45614367564655267,-1.20826913806156
1803,-0.7918888996884247,-1.55689929235563
1804,-1.320303253663928,-1.6226886977256574
1805,-1.546768267368147,-1.76701766896076
1806,-0.9528687490666765,-1.6216897862018156
1807,-0.906237135841694,-1.4871518852397656
1808,-1.3649295655558555,-1.5673697294458284
1809,-1.3714194385637202,-1.5135924397249554
1810,-1.3899063638803888,-1.5242376258538184
1811,-0.8831951549005035,-1.4611669011079194
1812,-1.3776244981859447,-1.649702823230873
1813,-1.3418928629844944,-1.593272286847143
1814,-1.3942424581667472,-1.7028773789596268
1815,-1.3189949152121243,-1.7180376975078424
1816,5.216638851449215,-1.8935404162975469
1817,17.90224436364539,-2.8885980321300417
1818,-0.03504834568918639,-1.200761402851831
1819,-0.9192627764443383,-1.5064258513095838
1820,-1.0546641157440277,-1.574282559862483
1821,-0.8863227201068227,-1.2543827190069365
1822,-1.4494935584143245,-1.5761842455051964
1823,-1.5628085647634984,-1.7356013398724104
1824,-1.4576617483370176,-1.7465221944348381
1825,16.188878507052717,-2.971663997467534
1826,-1.4721479009619631,-1.7986693900097286
1827,-1.0796188674048737,-1.4150621491661033
1828,-1.2932659119732257,-1.3385219116073077
1829,-1.4780207007742074,-1.7036897853983588
1830,-1.4681082216161734,-1.734593481136157
1831,-1.065513759092459,-1.2447304763875557
1832,-1.4827683196638068,-1.6777490839707438
1833,-1.258017285519107,-1.6812362838354866
1834,-1.0947262147555896,-1.725750276871147
1835,-1.3724478891272958,-1.6835935942389433
1836,-0.1924796990632968,-0.7706500967926018
1837,-1.3768964748551142,-1.4753184914213762
1838,-1.0542837332138022,-1.4619134073517652
1839,-1.268536313882777,-1.540129905458406
1840,-1.4145686639114337,-1.745407172112017
1841,-1.4191692232093585,-1.6781714066375273
1842,-1.381370504990063,-1.5938884221157565
1843,-1.3377441761782716,-1.558409390989181
1844,-0.10349998276994178,-1.593329312181082
1845,-1.4571254599398575,-1.7564691935928998
1846,-1.247632579977476,-1.5044988867293607
1847,-1.1683496696003868,-1.340632438760312
1848,-1.2861422667396845,-1.4901816856258063
1849,-1.267764454472731,-1.4915314067768988
1850,-1.425422386417235,-1.7843153666680533
1851,-0.6960948318921903,-1.2343211094657773
1852,-1.3813864456329932,-1.5832360057276231
1853,-1.4704595742368831,-1.5717653221141012
1854,-0.37403451502614127,-1.450882142540262
1855,-1.363013941296911,-1.2760040225513358
1856,-0.07449228094446741,-1.300121191529668
1857,1.138749246546752,-1.6726125134726397
1858,2.0667513043045553,-1.4283929865951175
1859,-1.373489001833729,-1.728800265605401
1860,0.4419127077126075,-1.5870260536883456
1861,-1.4684379638292617,-1.6547524339567246
1862,-1.3300755465236618,-1.7471274237120558
1863,-1.306727811849636,-1.5127826137779024
1864,-1.2860580284294425,-1.4894746530067071
1865,-1.3448147473247523,-1.6494910472468345
1866,-0.7250310384776402,-1.8543178701883043
1867,-1.3656111948010612,-1.6619501547183646
1868,-1.4211422645449407,-1.53428729623325
1869,-1.2514063997113511,-1.6001198081679304
